"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Epb41l4aos",0.282883774203277,2.4296545138165,1.73469731890487,0.107001593486636,0.678004252175987,-5.04287825369022,"Epb41l4aos"
"Il18bp",0.553932052444914,3.23783693205556,1.73457348266267,0.107024172272799,0.678004252175987,-5.0430600494699,"Il18bp"
"Gm45871",0.170151321921211,4.10527927155927,1.73436991369883,0.107061297740213,0.678004252175987,-5.04335887850078,"Gm45871"
"Wdr53",0.142609190444907,2.69189150459335,1.73428907465022,0.107076043765236,0.678004252175987,-5.04347754028027,"Wdr53"
"Sema6b",0.235263787285407,1.9245579334836,1.73344269037652,0.107230542839536,0.678503967354208,-5.04471972716317,"Sema6b"
"Gm17711",-2.34756174522913,-2.05844116254935,-1.73342606336549,0.107233579916707,0.678503967354208,-5.0447441259409,"Gm17711"
"Ighg2b",1.34014309617193,1.46332018755365,1.73288116268591,0.107333153320823,0.678885144547719,-5.0455436446217,"Ighg2b"
"Gm43318",0.564568403088761,-1.91554604034581,1.73167039479455,0.107554698965448,0.679811090903143,-5.04731962766208,"Gm43318"
"Aste1",-0.141667878639292,3.59324077202056,-1.73165064674582,0.10755831581348,0.679811090903143,-5.04734858833027,"Aste1"
"Cyp4x1",0.322801649116979,0.165810083579835,1.73071912665032,0.107729046043984,0.680462922647184,-5.04871444224797,"Cyp4x1"
"Aak1",-0.160388810627422,5.8465123181286,-1.73049971081327,0.107769295839755,0.680462922647184,-5.04903609879735,"Aak1"
"Pygl",0.277966847977867,2.19905791427769,1.73004188838113,0.107853322073773,0.680462922647184,-5.04970717203644,"Pygl"
"Mus81",0.210692798076583,2.85930686325865,1.73002337909376,0.107856720389541,0.680462922647184,-5.04973430056662,"Mus81"
"Nab1",-0.266283452106879,5.24432748415982,-1.72950728196225,0.10795151437625,0.680462922647184,-5.05049065833433,"Nab1"
"Pgap3",-0.163793303846418,4.84684999418571,-1.72947625684991,0.107957215258712,0.680462922647184,-5.05053612231773,"Pgap3"
"Upp2",0.280180780236043,1.39334605846619,1.72907593667332,0.108030798281576,0.680462922647184,-5.05112270428868,"Upp2"
"Crebl2",0.179395379375516,4.49389550173283,1.72907403621683,0.108031147711368,0.680462922647184,-5.05112548879678,"Crebl2"
"Ep400",-0.21528851943043,6.17288378597277,-1.72902945513077,0.108039344955696,0.680462922647184,-5.05119080751497,"Ep400"
"Atp2c2",-0.215153541119225,6.25179420944005,-1.7289406949742,0.108055667167368,0.680462922647184,-5.05132085288577,"Atp2c2"
"Gm6345",0.709352733293037,-1.1960203751989,1.72834936328204,0.108164463694948,0.680899638161376,-5.0521871285204,"Gm6345"
"Cyp1b1",1.07224282257308,-3.50000788422709,1.72794139262347,0.10823958105341,0.681124100824974,-5.05278468311265,"Cyp1b1"
"Zfp750",-0.385596679766242,3.45301309367414,-1.72756216013226,0.10830944849933,0.681315375563754,-5.0533400680172,"Zfp750"
"Ighv1-81",2.19250959604828,-0.644634833973787,1.72688364905803,0.108434552968299,0.681643237279499,-5.0543335606169,"Ighv1-81"
"Vsig10",0.204973505316691,7.04380961806864,1.72665835855244,0.108476120555615,0.681643237279499,-5.05466338402708,"Vsig10"
"Hspa8",-0.221138309979704,10.2353704914301,-1.72618068464599,0.108564301285235,0.681643237279499,-5.05536260802706,"Hspa8"
"Gm49431",-0.777113572649669,-0.428742670945452,-1.72618043106928,0.108564348113496,0.681643237279499,-5.055362979184,"Gm49431"
"Il17rc",-0.311715510900534,6.5894432348996,-1.72604756546958,0.108588886998363,0.681643237279499,-5.05555744828061,"Il17rc"
"Fyn",0.516046658779465,1.89755589058274,1.72599546235426,0.108598511240289,0.681643237279499,-5.05563370666085,"Fyn"
